frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
303,  12.148,  0.892749,  1, 0.250826, 0, 0, 0, 1.23637, 1.17387, 0, 0, 1.12275, 0.688087, 0.0643071, 0.0335755, 0, 1.00701, 1.10628, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
304,  12.1882,  0.888086,  1, 0.396805, 0, 0, 0, 1.26991, 1.25735, 0, 0, 1.19734, 0.593817, 0.120019, 0.118552, 0, 1.03455, 0.984846, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
305,  12.2285,  0.887559,  1, 0.549636, 0, 0, 0, 1.31142, 1.37884, 0, 0, 1.25698, 0.6075, 0.43399, 0.244176, 0, 1.01881, 0.965806, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
306,  12.2687,  0.880823,  1, 0.562435, 0, 0, 0, 1.37514, 1.33573, 0, 0, 1.30644, 0.559625, 0.748118, 0.213372, 0, 0.983837, 1.17026, 0.0321073, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
307,  12.3089,  0.89203,  1, 0.552096, 0, 0, 0, 1.44647, 1.3081, 0, 0, 1.37362, 0.665399, 0.692406, 0.128396, 0, 0.949376, 1.22914, 0.0321073, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
308,  12.3491,  0.90019,  1, 0.526392, 0, 0, 0, 1.49459, 1.3075, 0, 0, 1.39926, 0.793554, 0.611038, 0.00277114, 0, 1.00858, 1.42628, 0.311432, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
309,  12.3894,  0.91499,  1, 0.592502, 0, 0, 0, 1.53491, 1.40631, 0, 0, 1.41894, 1.1068, 0.532036, 0, 0, 1.04969, 1.56053, 0.355814, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
310,  12.4296,  0.922009,  1, 0.692827, 0, 0, 0, 1.59896, 1.49891, 0, 0, 1.3923, 1.25672, 0.944122, 0, 0, 1.03182, 1.64794, 0.687346, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
311,  12.4698,  0.931435,  1, 0.773645, 0, 0, 0, 1.64327, 1.54549, 0, 0, 1.4293, 1.23697, 0.791238, 0, 0, 0.884364, 1.56376, 0.479212, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
312,  12.51,  0.930065,  1, 0.759817, 0, 0, 0, 1.66813, 1.46219, 0, 0, 1.50383, 1.09049, 0.641614, 0, 0, 0.606639, 1.54214, 0.402722, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
313,  12.5503,  0.917443,  1, 0.733739, 0, 0, 0, 1.57899, 1.45818, 0.0109725, 0, 1.48814, 0.981399, 0.489269, 0, 0, 0.390122, 1.80319, 0.071191, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
314,  12.5905,  0.906268,  1, 0.660918, 0, 0, 0, 1.52515, 1.42685, 0.0109725, 0, 1.36654, 0.897986, 0.532303, 0.0660316, 0, 0.343465, 1.89806, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0
315,  12.6307,  0.903921,  1, 0.529187, 0, 0, 0, 1.45148, 1.48991, 0.0109725, 0, 1.11766, 0.630593, 0.664514, 0.0660316, 0, 0.423505, 1.6546, 0.162314, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
316,  12.6709,  0.886519,  1, 0.33418, 0, 0, 0, 1.32418, 1.45596, 0, 0, 0.903613, 0.351238, 0.440995, 0.296396, 0, 0.515123, 1.36565, 0.314615, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
317,  12.7112,  0.90089,  1, 0.141138, 0, 0, 0, 1.22015, 1.5056, 0, 0, 0.645512, 0.291155, 0.439451, 0.377763, 0, 0.599427, 1.1262, 0.57562, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
318,  12.7514,  0.910745,  1, 0.0656625, 0, 0, 0, 1.12159, 1.61612, 0, 0, 0.388041, 0.319253, 0.157431, 0.637671, 0, 0.723942, 1.26139, 0.59878, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
319,  12.7916,  0.913939,  1, 0.0427899, 0, 0, 0, 1.10607, 1.68013, 0, 0, 0.207573, 0.414187, 0.139871, 0.435043, 0, 0.860036, 1.13589, 0.555677, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
320,  12.8318,  0.912864,  1, 0.0427899, 0, 0, 0, 1.05915, 1.67293, 0, 0, 0.183558, 0.38039, 0.0186622, 0.380065, 0, 0.817843, 1.24093, 0.627433, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
321,  12.8721,  0.924636,  1, 0.0552374, 0, 0, 0, 1.08865, 1.72502, 0, 0, 0.357736, 0.253545, 0.0186622, 0.278529, 0, 0.566212, 1.39481, 1.10088, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
322,  12.9123,  0.925359,  1, 0.0638791, 0, 0, 0, 1.25922, 1.73945, 0.00678186, 0, 0.688348, 0.5421, 0, 0.370509, 0, 0.26692, 1.64534, 1.19782, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
323,  12.9525,  0.917185,  1, 0.0638791, 0, 0, 0, 1.43373, 1.6866, 0.0384926, 0, 1.05632, 0.815985, 0.0523311, 0.27809, 0.0583988, 0.167105, 1.6819, 0.97932, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
324,  12.9927,  0.918562,  1, 0.0388178, 0, 0, 0, 1.63512, 1.59639, 0.0703505, 0, 1.33897, 1.28514, 0.0523311, 0.245585, 0.208002, 0.297769, 1.61812, 0.379774, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0
325,  13.033,  0.919462,  1, 0.000751841, 0, 0, 0, 1.6042, 1.60717, 0.0635686, 0, 1.37734, 1.34466, 0.0523311, 0.266011, 0.208002, 0.59164, 1.67307, 0.173631, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
326,  13.0732,  0.897627,  1, 0.000751841, 0, 0, 0, 1.49104, 1.66987, 0.0318579, 0, 1.26228, 1.56431, 0, 0.293991, 0.149603, 0.914298, 1.68429, 0.603908, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
327,  13.1134,  0.883035,  1, 0, 0, 0, 0, 1.35895, 1.57995, 0, 0, 1.11428, 1.77787, 0, 0.385069, 0, 1.15804, 1.64542, 1.20963, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
328,  13.1537,  0.890626,  1, 0, 0, 0, 0, 1.34267, 1.39619, 0, 0, 1.00347, 2.06398, 0.0207581, 0.58599, 0, 1.16699, 1.60857, 1.55089, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0
329,  13.1939,  0.923511,  1, 0, 0, 0, 0, 1.48405, 1.33579, 0, 0, 0.987228, 2.0162, 0.0207581, 0.910876, 0, 0.985768, 1.80774, 1.55123, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0
330,  13.2341,  0.93068,  1, 0, 0, 0, 0, 1.6554, 1.33426, 0, 0, 0.9793, 1.82125, 0.0207581, 0.791629, 0, 0.740987, 2.18201, 1.74399, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0
331,  13.2743,  0.926555,  1, 0, 0, 0, 0, 1.76022, 1.38158, 0, 0, 1.08135, 1.61686, 0, 0.57437, 0, 0.418367, 2.59397, 1.81723, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0
332,  13.3146,  0.938034,  1, 0, 0, 0, 0, 1.73936, 1.56413, 0, 0, 1.17325, 1.48465, 0, 0.221504, 0, 0.17492, 2.99592, 1.75585, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0
333,  13.3548,  0.942257,  1, 0, 0, 0, 0, 1.59489, 1.71317, 0, 0, 1.19218, 1.2684, 0, 0.123805, 0, 0.141769, 3.00544, 1.1127, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0
334,  13.395,  0.9312,  1, 0, 0, 0, 0, 1.44839, 1.88837, 0, 0, 1.03559, 0.758379, 0, 0.0564464, 0, 0.244979, 2.89358, 0.705066, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
335,  13.4352,  0.906741,  1, 0, 0, 0, 0, 1.32212, 1.83329, 0, 0, 0.860646, 0.318466, 0, 0.0677236, 0, 0.360518, 2.23159, 0.606412, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
336,  13.4755,  0.888766,  1, 0, 0, 0, 0, 1.17786, 1.90469, 0, 0, 0.613982, 0.0708872, 0, 0.0677236, 0, 0.288338, 1.87573, 0.600638, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
337,  13.5157,  0.885104,  1, 0, 0, 0, 0, 1.09379, 1.86808, 0, 0, 0.430174, 0.0335389, 0, 0.0112772, 0, 0.195892, 1.4364, 0.593763, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
338,  13.5559,  0.909118,  1, 0.0234002, 0, 0, 0, 1.02476, 1.69053, 0, 0, 0.236688, 0.0398134, 0, 0.160789, 0, 0.123995, 1.3766, 0.208931, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
339,  13.5961,  0.900262,  1, 0.0503547, 0, 0, 0, 1.00824, 1.44845, 0, 0, 0.121055, 0.0646242, 0, 0.27967, 0, 0.197814, 1.24794, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
340,  13.6364,  0.904928,  1, 0.0503547, 0, 0, 0, 0.943397, 1.46164, 0, 0, 0.0693577, 0.0646242, 0, 0.27967, 0, 0.243848, 1.57813, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
341,  13.6766,  0.919681,  1, 0.0760778, 0, 0, 0, 0.957395, 1.68523, 0, 0, 0.123322, 0.127692, 0, 0.258147, 0, 0.182422, 2.12322, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
342,  13.7168,  0.91883,  1, 0.0614367, 0, 0, 0, 1.00371, 1.86999, 0, 0, 0.224523, 0.2221, 0, 0.20011, 0, 0.0567994, 2.63301, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
343,  13.757,  0.921124,  1, 0.0806956, 0, 0, 0, 1.00836, 1.78477, 0, 0, 0.35432, 0.40814, 0, 0.530372, 0, 0.159272, 2.64769, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
344,  13.7973,  0.917662,  1, 0.0315723, 0, 0, 0, 0.920769, 1.59586, 0, 0, 0.370375, 0.34997, 0, 0.630116, 0, 0.28833, 2.25176, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
345,  13.8375,  0.909538,  1, 0.0192589, 0, 0, 0, 0.832787, 1.43767, 0, 0, 0.440532, 0.377749, 0, 0.751548, 0, 0.466828, 1.95525, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
346,  13.8777,  0.894199,  1, 0, 0, 0, 0, 0.830534, 1.36126, 0, 0, 0.420712, 0.421227, 0, 0.981079, 0, 0.53059, 1.89712, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
347,  13.9179,  0.891316,  1, 0, 0, 0, 0, 0.890279, 1.28497, 0, 0, 0.42633, 0.512693, 0, 1.25046, 0, 0.530521, 2.12946, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
348,  13.9582,  0.923034,  1, 0, 0, 0, 0, 0.921931, 1.30249, 0, 0, 0.426912, 0.372607, 0, 1.57295, 0, 0.480413, 2.22707, 0.156687, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
349,  13.9984,  0.93035,  1, 0, 0, 0, 0, 0.900328, 1.34267, 0, 0, 0.423963, 0.143088, 0, 1.39636, 0, 0.512817, 2.0882, 0.279933, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
350,  14.0386,  0.934589,  1, 0, 0, 0, 0, 0.87516, 1.37333, 0, 0, 0.429628, 0.118734, 0, 1.40215, 0, 0.610843, 1.82615, 0.279933, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
351,  14.0788,  0.926813,  1, 0, 0, 0, 0, 0.815481, 1.09975, 0, 0, 0.435978, 0.10314, 0, 1.24178, 0, 0.726341, 1.7606, 0.158818, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
352,  14.1191,  0.919056,  1, 0, 0, 0, 0, 0.773879, 0.883196, 0, 0, 0.465604, 0.10314, 0, 1.22611, 0, 0.587433, 1.57565, 0.108233, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
353,  14.1593,  0.917674,  1, 0, 0, 0, 0, 0.752101, 0.791521, 0, 0, 0.520797, 0.0332763, 0, 0.926703, 0, 0.427258, 1.53018, 0.43538, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
354,  14.1995,  0.920663,  1, 0, 0, 0, 0, 0.75594, 0.904183, 0, 0, 0.446343, 0.0792134, 0, 0.945373, 0, 0.272904, 1.3832, 0.399808, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
355,  14.2397,  0.917003,  1, 0, 0, 0, 0, 0.79886, 1.04095, 0, 0, 0.431019, 0.0792134, 0, 1.01295, 0, 0.3939, 1.53459, 0.327147, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
356,  14.28,  0.926695,  1, 0, 0, 0, 0, 0.805626, 0.925063, 0, 0, 0.33749, 0.269554, 0, 1.30453, 0, 0.587699, 1.67171, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
357,  14.3202,  0.93272,  1, 0, 0, 0, 0, 0.813617, 0.850068, 0, 0, 0.293476, 0.288693, 0, 1.40596, 0, 0.643067, 1.74166, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
358,  14.3604,  0.932671,  1, 0, 0, 0, 0, 0.792567, 0.693298, 0, 0, 0.195425, 0.684944, 0, 1.4866, 0, 0.625742, 1.76295, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0
359,  14.4006,  0.932489,  1, 0, 0, 0, 0, 0.803317, 0.747644, 0, 0, 0.22162, 0.77909, 0, 1.45431, 0, 0.609319, 1.71443, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0
360,  14.4409,  0.938766,  1, 0, 0, 0, 0, 0.873337, 0.854884, 0, 0, 0.279224, 0.998632, 0, 1.42745, 0, 0.683383, 1.67936, 0.183858, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0
361,  14.4811,  0.938578,  1, 0, 0, 0, 0, 1.0173, 1.03654, 0, 0, 0.46674, 0.868381, 0, 1.42868, 0, 0.704865, 1.87094, 0.491537, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0
362,  14.5213,  0.938046,  1, 0, 0, 0, 0, 1.14958, 1.21732, 0, 0, 0.621098, 0.845706, 0, 1.62259, 0, 0.67676, 2.03299, 0.721577, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0
363,  14.5615,  0.933878,  1, 0, 0, 0, 0, 1.20008, 1.29101, 0, 0, 0.797348, 0.807234, 0, 1.67197, 0, 0.682736, 2.3422, 0.835535, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0
364,  14.6018,  0.935585,  1, 0, 0, 0, 0, 1.18397, 1.29302, 0, 0, 0.867009, 0.702031, 0, 1.7737, 0, 0.662666, 2.43491, 0.807713, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0
365,  14.642,  0.923812,  1, 0, 0, 0, 0, 1.17581, 1.27124, 0, 0, 0.893439, 0.716092, 0, 1.58823, 0, 0.671201, 2.65731, 0.740184, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0
366,  14.6822,  0.916154,  1, 0, 0, 0, 0, 1.17327, 1.2496, 0, 0, 0.904021, 0.708317, 0, 1.62853, 0, 0.634426, 2.69605, 0.494761, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0
367,  14.7224,  0.904073,  1, 0, 0, 0, 0, 1.19087, 1.22283, 0, 0, 0.883608, 0.708381, 0, 1.24507, 0, 0.562892, 2.94014, 0.618798, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0
368,  14.7627,  0.907561,  1, 0, 0, 0, 0, 1.19727, 1.1678, 0, 0, 0.841613, 0.604561, 0, 1.04061, 0, 0.462439, 3.09501, 0.823069, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0
369,  14.8029,  0.923944,  1, 0, 0, 0, 0, 1.21445, 1.12885, 0, 0, 0.803474, 0.642638, 0, 0.722076, 0, 0.482715, 2.78464, 1.03841, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0
370,  14.8431,  0.920998,  1, 0, 0, 0, 0, 1.11196, 1.05666, 0, 0, 0.674314, 0.657944, 0, 0.726923, 0, 0.690881, 2.44718, 0.751675, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0
371,  14.8833,  0.910675,  1, 0, 0, 0, 0, 0.997429, 1.10456, 0, 0, 0.549749, 0.646314, 0, 0.819873, 0, 0.848221, 1.99763, 0.733456, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0
372,  14.9236,  0.912228,  1, 0, 0, 0, 0, 0.83915, 1.31703, 0, 0, 0.328969, 0.40328, 0, 1.06386, 0, 0.672304, 2.12368, 0.685897, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
373,  14.9638,  0.923202,  1, 0, 0, 0, 0, 0.835562, 1.49907, 0, 0, 0.275818, 0.265601, 0, 1.24856, 0, 0.371343, 2.21597, 1.42126, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
374,  15.004,  0.919285,  1, 0, 0, 0, 0, 0.806697, 1.51206, 0, 0, 0.188637, 0.269679, 0, 1.27726, 0, 0.164433, 2.40651, 2.19089, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
375,  15.0442,  0.917127,  1, 0, 0, 0, 0, 0.83803, 1.41171, 0, 0, 0.255393, 0.450548, 0, 1.03127, 0, 0.372719, 1.97031, 2.40267, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
376,  15.0845,  0.926016,  1, 0, 0, 0, 0, 0.855892, 1.39685, 0, 0, 0.258917, 0.537815, 0, 0.900926, 0, 0.565502, 1.36946, 1.55015, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
377,  15.1247,  0.924291,  1, 0, 0, 0, 0, 0.927455, 1.313, 0, 0, 0.314374, 0.570096, 0.218103, 0.793336, 0, 0.716571, 0.685245, 0.455601, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
378,  15.1649,  0.925885,  1, 0, 0, 0, 0, 0.92539, 1.13059, 0, 0, 0.255076, 0.658789, 0.218103, 0.619503, 0.137166, 0.702798, 0.385245, 0.0236439, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0
379,  15.2051,  0.915797,  1, 0, 0, 0, 0, 0.902826, 0.989621, 0, 0, 0.313678, 0.842156, 0.218103, 0.420583, 0.263668, 0.638525, 0.138669, 0.0236439, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0
380,  15.2454,  0.906076,  1, 0, 0, 0, 0, 0.892085, 1.09056, 0, 0, 0.374159, 0.918459, 0, 0.128488, 0.263668, 0.646491, 0, 0.118949, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0
381,  15.2856,  0.897645,  1, 0, 0, 0, 0, 0.98382, 1.21675, 0, 0, 0.540161, 0.834478, 0, 0.095537, 0.178426, 0.475686, 0, 0.282343, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
382,  15.3258,  0.896644,  1, 0, 0, 0, 0, 1.05238, 1.36679, 0, 0, 0.562265, 0.685024, 0, 0, 0.0613588, 0.320802, 0.0401411, 0.282343, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
383,  15.366,  0.892851,  1, 0, 0, 0, 0, 1.12615, 1.34499, 0, 0, 0.585306, 0.680162, 0, 0, 0.118193, 0.0957562, 0.0925352, 0.272139, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
384,  15.4063,  0.913116,  1, 0, 0, 0, 0, 1.17173, 1.24464, 0, 0, 0.589112, 0.567037, 0, 0, 0.0812453, 0.049073, 0.344311, 0.456872, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
385,  15.4465,  0.931567,  1, 0, 0, 0, 0, 1.21888, 1.24611, 0, 0, 0.628606, 0.680069, 0, 0, 0.0718102, 0.0181621, 0.835541, 0.641912, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
386,  15.4867,  0.942692,  1, 0, 0, 0, 0, 1.30072, 1.34543, 0, 0, 0.687401, 0.639587, 0, 0.0182935, 0.014976, 0.00955014, 1.43955, 0.827673, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
387,  15.5269,  0.939722,  1, 0, 0, 0, 0, 1.39025, 1.48445, 0, 0, 0.774441, 0.838353, 0, 0.0182935, 0.17159, 0, 1.77234, 0.749531, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
388,  15.5672,  0.940646,  1, 0, 0, 0, 0, 1.35544, 1.31956, 0, 0, 0.845196, 0.783768, 0, 0.0214685, 0.287572, 0.206661, 1.24233, 0.564491, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0
389,  15.6074,  0.918931,  1, 0, 0, 0, 0, 1.21178, 1.21106, 0, 0, 0.790511, 0.873779, 0, 0.00317504, 0.292972, 0.403188, 0.625752, 0.269985, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
390,  15.6476,  0.915813,  1, 0, 0, 0, 0, 1.0227, 1.08854, 0, 0, 0.672681, 0.841664, 0, 0.00317504, 0.234023, 0.602925, 0.101677, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
391,  15.6878,  0.910268,  1, 0, 0, 0, 0, 0.961523, 1.15078, 0, 0, 0.576627, 1.04102, 0, 0, 0.419277, 0.614104, 0.100312, 0.000360308, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0
392,  15.7281,  0.906228,  1, 0, 0, 0, 0, 0.923541, 1.14993, 0, 0, 0.559671, 1.05208, 0, 0, 0.726819, 0.649856, 0.0604906, 0.000360308, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
393,  15.7683,  0.904027,  1, 0, 0, 0, 0, 0.935909, 1.0942, 0, 0, 0.56431, 1.18197, 0, 0, 0.908345, 0.710682, 0, 0.000360308, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0
394,  15.8085,  0.906179,  1, 0, 0, 0, 0, 0.954841, 0.932547, 0, 0, 0.574321, 1.17489, 0, 0, 0.949716, 0.709445, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0
